UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13187 - 'Kellys'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13188 - 'Land drilling rigs'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13189 - 'Mud cleaning equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13190 - 'Mud manifolds'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13191 - 'Mud mixers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13192 - 'Pipe handling equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13193 - 'Platform drilling rigs'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13194 - 'Power swivel or top drives'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13195 - 'Rig skids'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13169 - 'Drilling and workover rigs and equipment',13196 - 'Drill rig risers'
